,time,rank,artist,song,sales
13044,03/04/2017 22:30,3,Lorde,Green Light,13266
13045,03/04/2017 22:30,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11963
13046,03/04/2017 22:30,5,Sam Hunt,Body Like a Back Road,11841
13047,03/04/2017 22:30,10,Bruno Mars,24K Magic,7761
13048,03/04/2017 22:30,15,The Chainsmokers,Paris,6648
13049,03/04/2017 22:30,20,Ed Sheeran,Dive,5926
13050,03/04/2017 22:30,30,Train,Play That Song,4243
13051,03/04/2017 22:30,40,The Chainsmokers,Closer (feat. Halsey),3585
13052,03/04/2017 22:30,50,Khalid,Location,2931
13053,03/04/2017 22:30,60,Luke Bryan,Fast,2429
13054,03/04/2017 22:30,70,twenty one pilots,Heathens,2161
13055,03/04/2017 22:30,80,Migos,T-Shirt,1899
13056,03/04/2017 22:30,90,Dan + Shay,When I Pray for You,1672
13057,03/04/2017 22:30,100,Disturbed,The Sound of Silence,1499
13058,03/04/2017 23:00,1,Ed Sheeran,Shape of You,27767
13059,03/04/2017 23:00,2,Bruno Mars,That’s What I Like,18754
13060,03/04/2017 23:00,3,Lorde,Green Light,13256
13061,03/04/2017 23:00,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11955
13062,03/04/2017 23:00,5,Sam Hunt,Body Like a Back Road,11833
13063,03/04/2017 23:00,10,Bruno Mars,24K Magic,7755
13064,03/04/2017 23:00,15,The Chainsmokers,Paris,6643
13065,03/04/2017 23:00,20,Ed Sheeran,Dive,5922
13066,03/04/2017 23:00,30,Train,Play That Song,4240
13067,03/04/2017 23:00,40,The Chainsmokers,Closer (feat. Halsey),3583
13068,03/04/2017 23:00,50,Khalid,Location,2929
13069,03/04/2017 23:00,60,Luke Bryan,Fast,2427
13070,03/04/2017 23:00,70,twenty one pilots,Heathens,2159
13071,03/04/2017 23:00,80,Migos,T-Shirt,1898
13072,03/04/2017 23:00,90,Dan + Shay,When I Pray for You,1671
13073,03/04/2017 23:00,100,Disturbed,The Sound of Silence,1498
13074,03/04/2017 23:30,1,Ed Sheeran,Shape of You,27743
13075,03/04/2017 23:30,2,Bruno Mars,That’s What I Like,18738
13076,03/04/2017 23:30,3,Lorde,Green Light,13245
13077,03/04/2017 23:30,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11944
13078,03/04/2017 23:30,5,Sam Hunt,Body Like a Back Road,11823
13079,03/04/2017 23:30,10,Bruno Mars,24K Magic,7749
13080,03/04/2017 23:30,15,The Chainsmokers,Paris,6638
13081,03/04/2017 23:30,20,Ed Sheeran,Dive,5916
13082,03/04/2017 23:30,30,Train,Play That Song,4237
13083,03/04/2017 23:30,40,The Chainsmokers,Closer (feat. Halsey),3580
13084,03/04/2017 23:30,50,Khalid,Location,2926
13085,03/04/2017 23:30,60,Luke Bryan,Fast,2425
13086,03/04/2017 23:30,70,twenty one pilots,Heathens,2157
13087,03/04/2017 23:30,80,Migos,T-Shirt,1896
13088,03/04/2017 23:30,90,Dan + Shay,When I Pray for You,1670
13089,03/04/2017 23:30,100,Disturbed,The Sound of Silence,1497
13090,03/05/2017 00:00,1,Ed Sheeran,Shape of You,27714
13091,03/05/2017 00:00,2,Bruno Mars,That’s What I Like,18718
13092,03/05/2017 00:00,3,Lorde,Green Light,13231
13093,03/05/2017 00:00,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11932
13094,03/05/2017 00:00,5,Sam Hunt,Body Like a Back Road,11810
13095,03/05/2017 00:00,10,Bruno Mars,24K Magic,7740
13096,03/05/2017 00:00,15,The Chainsmokers,Paris,6631
13097,03/05/2017 00:00,20,Ed Sheeran,Dive,5910
13098,03/05/2017 00:00,30,Train,Play That Song,4232
13099,03/05/2017 00:00,40,The Chainsmokers,Closer (feat. Halsey),3576
13100,03/05/2017 00:00,50,Khalid,Location,2923
13101,03/05/2017 00:00,60,Luke Bryan,Fast,2422
13102,03/05/2017 00:00,70,twenty one pilots,Heathens,2155
13103,03/05/2017 00:00,80,Migos,T-Shirt,1894
13104,03/05/2017 00:00,90,Dan + Shay,When I Pray for You,1668
13105,03/05/2017 00:00,100,Disturbed,The Sound of Silence,1495
13106,03/05/2017 00:30,1,Ed Sheeran,Shape of You,27309
13107,03/05/2017 00:30,2,Bruno Mars,That’s What I Like,18411
13108,03/05/2017 00:30,3,Lorde,Green Light,12918
13109,03/05/2017 00:30,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11804
13110,03/05/2017 00:30,5,Sam Hunt,Body Like a Back Road,11498
13111,03/05/2017 00:30,10,Bruno Mars,24K Magic,7667
13112,03/05/2017 00:30,15,The Chainsmokers,Paris,6530
13113,03/05/2017 00:30,20,Ed Sheeran,Dive,5827
13114,03/05/2017 00:30,30,Jon Pardi,Dirt on My Boots,4144
13115,03/05/2017 00:30,40,The Chainsmokers,Closer (feat. Halsey),3554
13116,03/05/2017 00:30,50,Fitz & The Tantrums,HandClap,2894
13117,03/05/2017 00:30,60,Luke Bryan,Fast,2387
13118,03/05/2017 00:30,70,Future,Selfish (feat. Rihanna),2127
13119,03/05/2017 00:30,80,Ed Sheeran,Thinking Out Loud,1907
13120,03/05/2017 00:30,90,Niall Horan,This Town,1667
13121,03/05/2017 00:30,100,Ariana Grande,Side To Side (feat. Nicki Minaj),1493
13122,03/05/2017 01:00,1,Ed Sheeran,Shape of You,27270
13123,03/05/2017 01:00,2,Bruno Mars,That’s What I Like,18385
13124,03/05/2017 01:00,3,Lorde,Green Light,12899
13125,03/05/2017 01:00,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11788
13126,03/05/2017 01:00,5,Sam Hunt,Body Like a Back Road,11481
13127,03/05/2017 01:00,10,Bruno Mars,24K Magic,7656
13128,03/05/2017 01:00,15,The Chainsmokers,Paris,6521
13129,03/05/2017 01:00,20,Ed Sheeran,Dive,5819
13130,03/05/2017 01:00,30,Jon Pardi,Dirt on My Boots,4138
13131,03/05/2017 01:00,40,The Chainsmokers,Closer (feat. Halsey),3549
13132,03/05/2017 01:00,50,Fitz & The Tantrums,HandClap,2889
13133,03/05/2017 01:00,60,Luke Bryan,Fast,2383
13134,03/05/2017 01:00,70,Future,Selfish (feat. Rihanna),2124
13135,03/05/2017 01:00,80,Ed Sheeran,Thinking Out Loud,1904
13136,03/05/2017 01:00,90,Niall Horan,This Town,1664
13137,03/05/2017 01:00,100,Ariana Grande,Side To Side (feat. Nicki Minaj),1491
13138,03/05/2017 01:30,1,Ed Sheeran,Shape of You,27227
13139,03/05/2017 01:30,2,Bruno Mars,That’s What I Like,18356
13140,03/05/2017 01:30,3,Lorde,Green Light,12879
13141,03/05/2017 01:30,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11769
13142,03/05/2017 01:30,5,Sam Hunt,Body Like a Back Road,11463
13143,03/05/2017 01:30,10,Bruno Mars,24K Magic,7644
13144,03/05/2017 01:30,15,The Chainsmokers,Paris,6511
13145,03/05/2017 01:30,20,Ed Sheeran,Dive,5810
13146,03/05/2017 01:30,30,Jon Pardi,Dirt on My Boots,4131
13147,03/05/2017 01:30,40,The Chainsmokers,Closer (feat. Halsey),3543
13148,03/05/2017 01:30,50,Fitz & The Tantrums,HandClap,2885
13149,03/05/2017 01:30,60,Luke Bryan,Fast,2380
13150,03/05/2017 01:30,70,Future,Selfish (feat. Rihanna),2120
13151,03/05/2017 01:30,80,Ed Sheeran,Thinking Out Loud,1901
13152,03/05/2017 01:30,90,Niall Horan,This Town,1662
13153,03/05/2017 01:30,100,Ariana Grande,Side To Side (feat. Nicki Minaj),1489
13154,03/05/2017 02:00,1,Ed Sheeran,Shape of You,27180
13155,03/05/2017 02:00,2,Bruno Mars,That’s What I Like,18324
13156,03/05/2017 02:00,3,Lorde,Green Light,12857
13157,03/05/2017 02:00,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11748
13158,03/05/2017 02:00,5,Sam Hunt,Body Like a Back Road,11443
13159,03/05/2017 02:00,10,Bruno Mars,24K Magic,7631
13160,03/05/2017 02:00,15,The Chainsmokers,Paris,6500
13161,03/05/2017 02:00,20,Ed Sheeran,Dive,5800
13162,03/05/2017 02:00,30,Jon Pardi,Dirt on My Boots,4124
13163,03/05/2017 02:00,40,The Chainsmokers,Closer (feat. Halsey),3537
13164,03/05/2017 02:00,50,Fitz & The Tantrums,HandClap,2880
13165,03/05/2017 02:00,60,Luke Bryan,Fast,2376
13166,03/05/2017 02:00,70,Future,Selfish (feat. Rihanna),2117
13167,03/05/2017 02:00,80,Ed Sheeran,Thinking Out Loud,1898
13168,03/05/2017 02:00,90,Niall Horan,This Town,1659
13169,03/05/2017 02:00,100,Ariana Grande,Side To Side (feat. Nicki Minaj),1486
13170,03/05/2017 02:30,1,Ed Sheeran,Shape of You,27128
13171,03/05/2017 02:30,2,Bruno Mars,That’s What I Like,18289
13172,03/05/2017 02:30,3,Lorde,Green Light,12832
13173,03/05/2017 02:30,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11726
13174,03/05/2017 02:30,5,Sam Hunt,Body Like a Back Road,11421
13175,03/05/2017 02:30,10,Bruno Mars,24K Magic,7616
13176,03/05/2017 02:30,15,The Chainsmokers,Paris,6487
13177,03/05/2017 02:30,20,Ed Sheeran,Dive,5789
13178,03/05/2017 02:30,30,Jon Pardi,Dirt on My Boots,4116
13179,03/05/2017 02:30,40,The Chainsmokers,Closer (feat. Halsey),3530
13180,03/05/2017 02:30,50,Fitz & The Tantrums,HandClap,2874
13181,03/05/2017 02:30,60,Luke Bryan,Fast,2371
13182,03/05/2017 02:30,70,Future,Selfish (feat. Rihanna),2113
13183,03/05/2017 02:30,80,Ed Sheeran,Thinking Out Loud,1894
13184,03/05/2017 02:30,90,Niall Horan,This Town,1656
13185,03/05/2017 02:30,100,Ariana Grande,Side To Side (feat. Nicki Minaj),1484
13186,03/05/2017 03:00,1,Ed Sheeran,Shape of You,27072
13187,03/05/2017 03:00,2,Bruno Mars,That’s What I Like,18252
13188,03/05/2017 03:00,3,Lorde,Green Light,12806
13189,03/05/2017 03:00,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11702
13190,03/05/2017 03:00,5,Sam Hunt,Body Like a Back Road,11398
13191,03/05/2017 03:00,10,Bruno Mars,24K Magic,7601
13192,03/05/2017 03:00,15,The Chainsmokers,Paris,6474
13193,03/05/2017 03:00,20,Ed Sheeran,Dive,5777
13194,03/05/2017 03:00,30,Jon Pardi,Dirt on My Boots,4108
13195,03/05/2017 03:00,40,The Chainsmokers,Closer (feat. Halsey),3523
13196,03/05/2017 03:00,50,Fitz & The Tantrums,HandClap,2868
13197,03/05/2017 03:00,60,Luke Bryan,Fast,2366
13198,03/05/2017 03:00,70,Future,Selfish (feat. Rihanna),2108
13199,03/05/2017 03:00,80,Ed Sheeran,Thinking Out Loud,1890
13200,03/05/2017 03:00,90,Niall Horan,This Town,1652
13201,03/05/2017 03:00,100,Ariana Grande,Side To Side (feat. Nicki Minaj),1481
13202,03/05/2017 03:30,1,Ed Sheeran,Shape of You,27013
13203,03/05/2017 03:30,2,Bruno Mars,That’s What I Like,18212
13204,03/05/2017 03:30,3,Lorde,Green Light,12778
13205,03/05/2017 03:30,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11676
13206,03/05/2017 03:30,5,Sam Hunt,Body Like a Back Road,11373
13207,03/05/2017 03:30,10,Bruno Mars,24K Magic,7584
13208,03/05/2017 03:30,15,The Chainsmokers,Paris,6460
13209,03/05/2017 03:30,20,Ed Sheeran,Dive,5764
13210,03/05/2017 03:30,30,Jon Pardi,Dirt on My Boots,4099
13211,03/05/2017 03:30,40,The Chainsmokers,Closer (feat. Halsey),3515
13212,03/05/2017 03:30,50,Fitz & The Tantrums,HandClap,2862
13213,03/05/2017 03:30,60,Luke Bryan,Fast,2361
13214,03/05/2017 03:30,70,Future,Selfish (feat. Rihanna),2104
13215,03/05/2017 03:30,80,Ed Sheeran,Thinking Out Loud,1886
13216,03/05/2017 03:30,90,Niall Horan,This Town,1649
13217,03/05/2017 03:30,100,Ariana Grande,Side To Side (feat. Nicki Minaj),1477
13218,03/05/2017 04:00,1,Ed Sheeran,Shape of You,26771
13219,03/05/2017 04:00,2,Bruno Mars,That’s What I Like,18016
13220,03/05/2017 04:00,3,Lorde,Green Light,12647
13221,03/05/2017 04:00,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11591
13222,03/05/2017 04:00,5,Sam Hunt,Body Like a Back Road,11212
13223,03/05/2017 04:00,10,Bruno Mars,24K Magic,7493
13224,03/05/2017 04:00,15,The Chainsmokers,Paris,6399
13225,03/05/2017 04:00,20,Ed Sheeran,Dive,5722
13226,03/05/2017 04:00,30,Train,Play That Song,4042
13227,03/05/2017 04:00,40,Ed Sheeran,Galway Girl,3480
13228,03/05/2017 04:00,50,Ed Sheeran,Castle on the Hill,2882
13229,03/05/2017 04:00,60,Luke Bryan,Fast,2323
13230,03/05/2017 04:00,70,Future,Selfish (feat. Rihanna),2085
13231,03/05/2017 04:00,80,Ed Sheeran,Thinking Out Loud,1882
13232,03/05/2017 04:00,90,Niall Horan,This Town,1637
13233,03/05/2017 04:00,100,Future,Comin Out Strong (feat. The Weeknd),1474
13234,03/05/2017 04:30,1,Ed Sheeran,Shape of You,26705
13235,03/05/2017 04:30,2,Bruno Mars,That’s What I Like,17972
13236,03/05/2017 04:30,3,Lorde,Green Light,12616
13237,03/05/2017 04:30,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11563
13238,03/05/2017 04:30,5,Sam Hunt,Body Like a Back Road,11185
13239,03/05/2017 04:30,10,Bruno Mars,24K Magic,7475
13240,03/05/2017 04:30,15,The Chainsmokers,Paris,6383
13241,03/05/2017 04:30,20,Ed Sheeran,Dive,5708
13242,03/05/2017 04:30,30,Train,Play That Song,4032
13243,03/05/2017 04:30,40,Ed Sheeran,Galway Girl,3472
13244,03/05/2017 04:30,50,Ed Sheeran,Castle on the Hill,2875
13245,03/05/2017 04:30,60,Luke Bryan,Fast,2318
13246,03/05/2017 04:30,70,Future,Selfish (feat. Rihanna),2080
13247,03/05/2017 04:30,80,Ed Sheeran,Thinking Out Loud,1878
13248,03/05/2017 04:30,90,Niall Horan,This Town,1633
13249,03/05/2017 04:30,100,Future,Comin Out Strong (feat. The Weeknd),1470
13250,03/05/2017 05:00,1,Ed Sheeran,Shape of You,26636
13251,03/05/2017 05:00,2,Bruno Mars,That’s What I Like,17926
13252,03/05/2017 05:00,3,Lorde,Green Light,12583
13253,03/05/2017 05:00,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11533
13254,03/05/2017 05:00,5,Sam Hunt,Body Like a Back Road,11156
13255,03/05/2017 05:00,10,Bruno Mars,24K Magic,7456
13256,03/05/2017 05:00,15,The Chainsmokers,Paris,6366
13257,03/05/2017 05:00,20,Ed Sheeran,Dive,5693
13258,03/05/2017 05:00,30,Train,Play That Song,4022
13259,03/05/2017 05:00,40,Ed Sheeran,Galway Girl,3463
13260,03/05/2017 05:00,50,Ed Sheeran,Castle on the Hill,2868
13261,03/05/2017 05:00,60,Luke Bryan,Fast,2312
13262,03/05/2017 05:00,70,Future,Selfish (feat. Rihanna),2074
13263,03/05/2017 05:00,80,Ed Sheeran,Thinking Out Loud,1873
13264,03/05/2017 05:00,90,Niall Horan,This Town,1629
13265,03/05/2017 05:00,100,Future,Comin Out Strong (feat. The Weeknd),1466
13266,03/05/2017 05:30,1,Ed Sheeran,Shape of You,26045
13267,03/05/2017 05:30,2,Bruno Mars,That’s What I Like,17474
13268,03/05/2017 05:30,3,Lorde,Green Light,12377
13269,03/05/2017 05:30,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11293
13270,03/05/2017 05:30,5,Sam Hunt,Body Like a Back Road,10784
13271,03/05/2017 05:30,10,Bruno Mars,24K Magic,7274
13272,03/05/2017 05:30,15,The Chainsmokers,Paris,6222
13273,03/05/2017 05:30,20,Ed Sheeran,Dive,5634
13274,03/05/2017 05:30,30,Coldplay,Hypnotised,3936
13275,03/05/2017 05:30,40,Ed Sheeran,Galway Girl,3392
13276,03/05/2017 05:30,50,Ayo & Teo,Rolex,2814
13277,03/05/2017 05:30,60,DJ Khaled,Shining (feat. Beyoncé & JAY Z),2280
13278,03/05/2017 05:30,70,Post Malone,Congratulations (feat. Quavo),2057
13279,03/05/2017 05:30,80,Ed Sheeran,Thinking Out Loud,1876
13280,03/05/2017 05:30,90,Kaleo,Way Down We Go,1602
13281,03/05/2017 05:30,100,Gucci Mane,Both (feat. Drake),1463
13282,03/05/2017 06:00,1,Ed Sheeran,Shape of You,25973
13283,03/05/2017 06:00,2,Bruno Mars,That’s What I Like,17425
13284,03/05/2017 06:00,3,Lorde,Green Light,12343
13285,03/05/2017 06:00,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11262
13286,03/05/2017 06:00,5,Sam Hunt,Body Like a Back Road,10754
13287,03/05/2017 06:00,10,Bruno Mars,24K Magic,7254
13288,03/05/2017 06:00,15,The Chainsmokers,Paris,6205
13289,03/05/2017 06:00,20,Ed Sheeran,Dive,5618
13290,03/05/2017 06:00,30,Coldplay,Hypnotised,3925
13291,03/05/2017 06:00,40,Ed Sheeran,Galway Girl,3383
13292,03/05/2017 06:00,50,Ayo & Teo,Rolex,2806
13293,03/05/2017 06:00,60,DJ Khaled,Shining (feat. Beyoncé & JAY Z),2273
13294,03/05/2017 06:00,70,Post Malone,Congratulations (feat. Quavo),2051
13295,03/05/2017 06:00,80,Ed Sheeran,Thinking Out Loud,1871
13296,03/05/2017 06:00,90,Kaleo,Way Down We Go,1598
13297,03/05/2017 06:00,100,Gucci Mane,Both (feat. Drake),1458
13298,03/05/2017 06:31,1,Ed Sheeran,Shape of You,25898
13299,03/05/2017 06:31,2,Bruno Mars,That’s What I Like,17375
13300,03/05/2017 06:31,3,Lorde,Green Light,12307
13301,03/05/2017 06:31,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11229
13302,03/05/2017 06:31,5,Sam Hunt,Body Like a Back Road,10724
13303,03/05/2017 06:31,10,Bruno Mars,24K Magic,7233
13304,03/05/2017 06:31,15,The Chainsmokers,Paris,6187
13305,03/05/2017 06:31,20,Ed Sheeran,Dive,5602
13306,03/05/2017 06:31,30,Coldplay,Hypnotised,3914
13307,03/05/2017 06:31,40,Ed Sheeran,Galway Girl,3373
13308,03/05/2017 06:31,50,Ayo & Teo,Rolex,2798
13309,03/05/2017 06:31,60,DJ Khaled,Shining (feat. Beyoncé & JAY Z),2267
13310,03/05/2017 06:31,70,Post Malone,Congratulations (feat. Quavo),2045
13311,03/05/2017 06:31,80,Ed Sheeran,Thinking Out Loud,1865
13312,03/05/2017 06:31,90,Kaleo,Way Down We Go,1593
13313,03/05/2017 06:31,100,Gucci Mane,Both (feat. Drake),1454
13314,03/05/2017 07:01,1,Ed Sheeran,Shape of You,25822
13315,03/05/2017 07:01,2,Bruno Mars,That’s What I Like,17324
13316,03/05/2017 07:01,3,Lorde,Green Light,12271
13317,03/05/2017 07:01,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11196
13318,03/05/2017 07:01,5,Sam Hunt,Body Like a Back Road,10692
13319,03/05/2017 07:01,10,Bruno Mars,24K Magic,7212
13320,03/05/2017 07:01,15,The Chainsmokers,Paris,6169
13321,03/05/2017 07:01,20,Ed Sheeran,Dive,5586
13322,03/05/2017 07:01,30,Coldplay,Hypnotised,3902
13323,03/05/2017 07:01,40,Ed Sheeran,Galway Girl,3363
13324,03/05/2017 07:01,50,Ayo & Teo,Rolex,2790
13325,03/05/2017 07:01,60,DJ Khaled,Shining (feat. Beyoncé & JAY Z),2260
13326,03/05/2017 07:01,70,Post Malone,Congratulations (feat. Quavo),2039
13327,03/05/2017 07:01,80,Ed Sheeran,Thinking Out Loud,1860
13328,03/05/2017 07:01,90,Kaleo,Way Down We Go,1589
13329,03/05/2017 07:01,100,Gucci Mane,Both (feat. Drake),1450
13330,03/05/2017 07:31,1,Ed Sheeran,Shape of You,26434
13331,03/05/2017 07:31,2,Bruno Mars,That’s What I Like,17457
13332,03/05/2017 07:31,3,Lorde,Green Light,12484
13333,03/05/2017 07:31,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11552
13334,03/05/2017 07:31,5,Sam Hunt,Body Like a Back Road,10903
13335,03/05/2017 07:31,10,Bruno Mars,24K Magic,7283
13336,03/05/2017 07:31,15,The Chainsmokers,Paris,6302
13337,03/05/2017 07:31,20,Ed Sheeran,Dive,5624
13338,03/05/2017 07:31,30,Coldplay,Hypnotised,4014
13339,03/05/2017 07:31,40,Ed Sheeran,Galway Girl,3404
13340,03/05/2017 07:31,50,Fitz & The Tantrums,HandClap,2765
13341,03/05/2017 07:31,60,DJ Khaled,Shining (feat. Beyoncé & JAY Z),2330
13342,03/05/2017 07:31,70,Hey Violet,Guys My Age,2072
13343,03/05/2017 07:31,80,Brooklyn and Bailey,Dance Like Me,1813
13344,03/05/2017 07:31,90,Kaleo,Way Down We Go,1610
13345,03/05/2017 07:31,100,Josh Turner,Hometown Girl,1446
13346,03/05/2017 08:01,1,Ed Sheeran,Shape of You,26352
13347,03/05/2017 08:01,2,Bruno Mars,That’s What I Like,17403
13348,03/05/2017 08:01,3,Lorde,Green Light,12446
13349,03/05/2017 08:01,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11516
13350,03/05/2017 08:01,5,Sam Hunt,Body Like a Back Road,10870
13351,03/05/2017 08:01,10,Bruno Mars,24K Magic,7260
13352,03/05/2017 08:01,15,The Chainsmokers,Paris,6282
13353,03/05/2017 08:01,20,Ed Sheeran,Dive,5607
13354,03/05/2017 08:01,30,Coldplay,Hypnotised,4002
13355,03/05/2017 08:01,40,Ed Sheeran,Galway Girl,3394
13356,03/05/2017 08:01,50,Fitz & The Tantrums,HandClap,2757
13357,03/05/2017 08:01,60,DJ Khaled,Shining (feat. Beyoncé & JAY Z),2323
13358,03/05/2017 08:01,70,Hey Violet,Guys My Age,2065
13359,03/05/2017 08:01,80,Brooklyn and Bailey,Dance Like Me,1808
13360,03/05/2017 08:01,90,Kaleo,Way Down We Go,1605
13361,03/05/2017 08:01,100,Josh Turner,Hometown Girl,1441
13362,03/05/2017 08:31,1,Ed Sheeran,Shape of You,26269
13363,03/05/2017 08:31,2,Bruno Mars,That’s What I Like,17348
13364,03/05/2017 08:31,3,Lorde,Green Light,12407
13365,03/05/2017 08:31,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11480
13366,03/05/2017 08:31,5,Sam Hunt,Body Like a Back Road,10835
13367,03/05/2017 08:31,10,Bruno Mars,24K Magic,7237
13368,03/05/2017 08:31,15,The Chainsmokers,Paris,6263
13369,03/05/2017 08:31,20,Ed Sheeran,Dive,5589
13370,03/05/2017 08:31,30,Coldplay,Hypnotised,3989
13371,03/05/2017 08:31,40,Ed Sheeran,Galway Girl,3383
13372,03/05/2017 08:31,50,Fitz & The Tantrums,HandClap,2748
13373,03/05/2017 08:31,60,DJ Khaled,Shining (feat. Beyoncé & JAY Z),2315
13374,03/05/2017 08:31,70,Hey Violet,Guys My Age,2059
13375,03/05/2017 08:31,80,Brooklyn and Bailey,Dance Like Me,1802
13376,03/05/2017 08:31,90,Kaleo,Way Down We Go,1600
13377,03/05/2017 08:31,100,Josh Turner,Hometown Girl,1437
13378,03/05/2017 09:01,1,Ed Sheeran,Shape of You,26185
13379,03/05/2017 09:01,2,Bruno Mars,That’s What I Like,17293
13380,03/05/2017 09:01,3,Lorde,Green Light,12367
13381,03/05/2017 09:01,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11443
13382,03/05/2017 09:01,5,Sam Hunt,Body Like a Back Road,10801
13383,03/05/2017 09:01,10,Bruno Mars,24K Magic,7214
13384,03/05/2017 09:01,15,The Chainsmokers,Paris,6243
13385,03/05/2017 09:01,20,Ed Sheeran,Dive,5571
13386,03/05/2017 09:01,30,Coldplay,Hypnotised,3976
13387,03/05/2017 09:01,40,Ed Sheeran,Galway Girl,3372
13388,03/05/2017 09:01,50,Fitz & The Tantrums,HandClap,2739
13389,03/05/2017 09:01,60,DJ Khaled,Shining (feat. Beyoncé & JAY Z),2308
13390,03/05/2017 09:01,70,Hey Violet,Guys My Age,2052
13391,03/05/2017 09:01,80,Brooklyn and Bailey,Dance Like Me,1796
13392,03/05/2017 09:01,90,Kaleo,Way Down We Go,1595
13393,03/05/2017 09:01,100,Josh Turner,Hometown Girl,1432
13394,03/05/2017 09:31,1,Ed Sheeran,Shape of You,26101
13395,03/05/2017 09:31,2,Bruno Mars,That’s What I Like,17237
13396,03/05/2017 09:31,3,Lorde,Green Light,12327
13397,03/05/2017 09:31,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11406
13398,03/05/2017 09:31,5,Sam Hunt,Body Like a Back Road,10766
13399,03/05/2017 09:31,10,Bruno Mars,24K Magic,7191
13400,03/05/2017 09:31,15,The Chainsmokers,Paris,6222
13401,03/05/2017 09:31,20,Ed Sheeran,Dive,5553
13402,03/05/2017 09:31,30,Coldplay,Hypnotised,3964
13403,03/05/2017 09:31,40,Ed Sheeran,Galway Girl,3361
13404,03/05/2017 09:31,50,Fitz & The Tantrums,HandClap,2731
13405,03/05/2017 09:31,60,DJ Khaled,Shining (feat. Beyoncé & JAY Z),2300
13406,03/05/2017 09:31,70,Hey Violet,Guys My Age,2045
13407,03/05/2017 09:31,80,Brooklyn and Bailey,Dance Like Me,1791
13408,03/05/2017 09:31,90,Kaleo,Way Down We Go,1590
13409,03/05/2017 09:31,100,Josh Turner,Hometown Girl,1427
13410,03/05/2017 10:01,1,Ed Sheeran,Shape of You,26015
13411,03/05/2017 10:01,2,Bruno Mars,That’s What I Like,17181
13412,03/05/2017 10:01,3,Lorde,Green Light,12287
13413,03/05/2017 10:01,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11369
13414,03/05/2017 10:01,5,Sam Hunt,Body Like a Back Road,10731
13415,03/05/2017 10:01,10,Bruno Mars,24K Magic,7168
13416,03/05/2017 10:01,15,The Chainsmokers,Paris,6202
13417,03/05/2017 10:01,20,Ed Sheeran,Dive,5535
13418,03/05/2017 10:01,30,Coldplay,Hypnotised,3951
13419,03/05/2017 10:01,40,Ed Sheeran,Galway Girl,3350
13420,03/05/2017 10:01,50,Fitz & The Tantrums,HandClap,2722
13421,03/05/2017 10:01,60,DJ Khaled,Shining (feat. Beyoncé & JAY Z),2293
13422,03/05/2017 10:01,70,Hey Violet,Guys My Age,2039
13423,03/05/2017 10:01,80,Brooklyn and Bailey,Dance Like Me,1785
13424,03/05/2017 10:01,90,Kaleo,Way Down We Go,1585
13425,03/05/2017 10:01,100,Josh Turner,Hometown Girl,1423
13426,03/05/2017 10:31,1,Ed Sheeran,Shape of You,25930
13427,03/05/2017 10:31,2,Bruno Mars,That’s What I Like,17124
13428,03/05/2017 10:31,3,Lorde,Green Light,12246
13429,03/05/2017 10:31,4,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),11332
13430,03/05/2017 10:31,5,Sam Hunt,Body Like a Back Road,10695
13431,03/05/2017 10:31,10,Bruno Mars,24K Magic,7144
13432,03/05/2017 10:31,15,The Chainsmokers,Paris,6182
13433,03/05/2017 10:31,20,Ed Sheeran,Dive,5517
13434,03/05/2017 10:31,30,Coldplay,Hypnotised,3938
13435,03/05/2017 10:31,40,Ed Sheeran,Galway Girl,3339
13436,03/05/2017 10:31,50,Fitz & The Tantrums,HandClap,2713
13437,03/05/2017 10:31,60,DJ Khaled,Shining (feat. Beyoncé & JAY Z),2285
